Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,Training/ Spontaneous,Utterance: Single word or phrase,Type of Sign,is_match,match_type
1648,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1649,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1650,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1651,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1652,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1653,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1654,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
1655,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
1656,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
1657,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
1658,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1659,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1660,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1661,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1662,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1663,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1664,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1665,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
1666,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1667,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1668,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,,,,false,
1669,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1670,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1671,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1672,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1673,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1674,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1676,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1677,,MEDICINE,FINAL,Medicine,,TREATS,LF,L,F,TREATS,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1678,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1679,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1680,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1681,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1682,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1683,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1684,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1685,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1686,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1687,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1688,,MEDICINE,FINAL,Medicine,,TREATS,LF,L,F,TREATS,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1689,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1690,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1691,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1692,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1693,,GAMES,MENU,,GAMES,GAMES,F,"",F,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
1694,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1695,,MUSIC,FINAL,Music,,GAMES,,,,,,,,,,,false,
1696,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1697,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1698,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1699,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1700,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1701,,MUSIC,FINAL,Music,,GAMES,,,,,,,,,,,false,
1702,,BABY UNICORN,FINAL,Baby unicorn,,GAMES,FL,F,L,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1704,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1705,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1706,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1707,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
1708,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1709,,YUM,FINAL,Yum,,FEELING,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1710,,NO LIKE,FINAL,No like,,FEELING,EI,E,I,FEELING,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
1711,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1712,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1713,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1714,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1715,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1716,,READING BOOK,MENU,,READING BOOK,READING BOOK,DCE,DC,E,BOOK,true,1,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1717,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK,DCEC,DCE,C,READING BOOK,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
1718,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK,DCEC,DCE,C,READING BOOK,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
1719,,ANIMALS,MENU,,ANIMALS,ANIMALS,AD,A,D,TALK ABOUT,true,1,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
1720,,JUNGLE ANIMAL,FINAL,Jungle animal,,ANIMALS,,,,,,,,,,,false,
1721,,READING BOOK,FINAL,Reading book,,ANIMALS,,,,,,,,,,,false,
1722,,SENTENCE BOOK,FINAL,Sentence book,,ANIMALS,DCEC,DCE,C,READING BOOK,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
1723,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1724,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1725,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1726,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1727,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1728,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1730,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1731,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1732,,MANGO,FINAL,Mango,,TREATS,LE,L,E,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1735,,GIRAFFE,FINAL,Giraffe,,TREATS,,,,,,,,,,,false,
1736,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1737,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1739,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1740,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1741,,ZEBRA,FINAL,Zebra,,TREATS,,,,,,,,,,,false,
1742,,ZEBRA,FINAL,Zebra,,TREATS,,,,,,,,,,,false,
1743,,ZEBRA,FINAL,Zebra,,TREATS,,,,,,,,,,,false,
1744,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1745,,MONKEY,FINAL,Monkey,,TREATS,,,,,,,,,,,false,
1748,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1749,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1750,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1751,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1752,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1753,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1754,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1755,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,,,,false,
1757,,HAPPY,FINAL,Happy,,EXPERIENCE,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1758,,HAPPY,FINAL,Happy,,EXPERIENCE,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1759,,HAPPY,FINAL,Happy,,EXPERIENCE,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
1761,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,,,,false,
1764,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
1765,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
1766,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1767,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1768,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1769,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1770,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1771,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1772,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1773,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1774,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1775,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1776,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1777,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1778,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1780,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
1782,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1784,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1785,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1786,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1787,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1788,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1789,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1796,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1797,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1798,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1799,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1800,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1801,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1802,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1803,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1804,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1805,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1806,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1846,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1847,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1848,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
1849,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1850,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1851,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
1852,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
1853,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
1855,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
1856,,ANIMALS,MENU,,ANIMALS,ANIMALS,AD,A,D,TALK ABOUT,true,1,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
1857,,JUNGLE ANIMALS,MENU,,JUNGLE ANIMALS,JUNGLE ANIMALS,,,,,,,,,,,false,
1858,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1859,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1860,,LION,FINAL,Lion,,JUNGLE ANIMALS,,,,,,,,,,,false,
1861,,LION,FINAL,Lion,,JUNGLE ANIMALS,,,,,,,,,,,false,
1862,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1863,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1864,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1865,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1866,,MONKEY,FINAL,Monkey,,JUNGLE ANIMALS,,,,,,,,,,,false,
1867,,MONKEY,FINAL,Monkey,,JUNGLE ANIMALS,,,,,,,,,,,false,
1868,,MONKEY,FINAL,Monkey,,JUNGLE ANIMALS,,,,,,,,,,,false,
1869,,MONKEY,FINAL,Monkey,,JUNGLE ANIMALS,,,,,,,,,,,false,
1870,,GIRAFFE,FINAL,Giraffe,,JUNGLE ANIMALS,,,,,,,,,,,false,
1871,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1872,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1873,,ELEPHANT,FINAL,Elephant,,JUNGLE ANIMALS,,,,,,,,,,,false,
1875,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1876,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1877,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1878,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1879,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1880,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1881,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1882,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1883,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1884,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1885,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1886,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1887,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1888,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1889,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1890,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1891,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1892,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1893,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1894,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1895,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1896,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1897,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1898,,HEAR,FINAL,Hear,,JUNGLE ANIMALS,CF,C,F,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1899,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1900,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1901,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1902,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1903,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1904,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1905,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1906,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1907,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1908,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1909,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1910,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1911,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1912,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1913,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1914,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1915,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1916,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1917,,ELLIE,FINAL,Ellie,,JUNGLE ANIMALS,,,,,,,,,,,false,
1918,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1919,,MOM,FINAL,Mom,,JUNGLE ANIMALS,,,,,,,,,,,false,
1920,,SEE,FINAL,See,,JUNGLE ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1921,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1922,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1923,,TOUCH,FINAL,Touch,,JUNGLE ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
1933,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
