Line Number,Location path code,selection,source,word,menu,menu_ff
2841,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
2842,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
2843,,READING BOOK,FINAL,Reading book,,BOOK
2845,,BALLOON POP,FINAL,Balloon pop,,BOOK
2846,,BALLOON POP,FINAL,Balloon pop,,BOOK
2848,,EGGS,FINAL,Eggs,,BOOK
2852,,PLACES,MENU,,PLACES,PLACES
2853,,CAGE TABLET,FINAL,Cage tablet,,PLACES
2854,,OUTSIDE WALK,FINAL,Outside walk,,PLACES
2855,,OUTSIDE WALK,FINAL,Outside walk,,PLACES
2856,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES
2857,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES
2859,,TREATS,MENU,,TREATS,TREATS
2860,,MANGO,FINAL,Mango,,TREATS
2861,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2862,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2863,,NUTS,FINAL,Nuts,,TREATS
2864,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2865,,MANGO,FINAL,Mango,,TREATS
2866,,SEED BALL,FINAL,Seed ball,,TREATS
2867,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2868,,FEELING,MENU,,FEELING,FEELING
2869,,HAPPY,FINAL,Happy,,FEELING
2870,,LIKE,FINAL,Like,,FEELING
2871,,EXCITED,FINAL,Excited,,FEELING
2872,,HAPPY,FINAL,Happy,,FEELING
2873,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
2874,,MOM,FINAL,Mom,,EXPERIENCE
2875,,TILLIE,FINAL,Tillie,,EXPERIENCE
2876,,TOUCH,FINAL,Touch,,EXPERIENCE
2877,,SEE,FINAL,See,,EXPERIENCE
2879,,TREATS,MENU,,TREATS,TREATS
2880,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2881,,TO PLAY,MENU,,TO PLAY,TO PLAY
2882,,CARDS,FINAL,Cards,,TO PLAY
2883,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2884,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2885,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2886,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2887,,BOOK,MENU,,BOOK,BOOK
2888,,POP UP,FINAL,Pop Up,,BOOK
2889,,READING BOOK,MENU,,READING BOOK,READING BOOK
2890,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK
2891,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK
2892,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK
2894,,TREATS,MENU,,TREATS,TREATS
2895,,NUTS,FINAL,Nuts,,TREATS
2896,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2897,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2898,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2899,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2900,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2901,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2902,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2903,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
2904,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
2905,,MOM,FINAL,Mom,,SAY HELLO TO
2906,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
2907,,MOM,FINAL,Mom,,SAY HELLO TO
2908,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
2910,,TO PLAY,MENU,,TO PLAY,TO PLAY
2911,,BOOK,MENU,,BOOK,BOOK
2912,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
2913,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
2914,,READING BOOK,FINAL,Reading book,,BOOK
2915,,ONE WORD,FINAL,One word,,BOOK
2916,,FANTASY,MENU,,FANTASY,FANTASY
2917,,UNICORNS,FINAL,Unicorns,,FANTASY
2918,,FAIRIES,FINAL,Fairies,,FANTASY
2919,,DRAGON,FINAL,Dragon,,FANTASY
2920,,UNICORNS,FINAL,Unicorns,,FANTASY
2921,,UNICORNS,FINAL,Unicorns,,FANTASY
2922,,UNICORNS,FINAL,Unicorns,,FANTASY
2923,,UNICORNS,FINAL,Unicorns,,FANTASY
2926,,FEELING,MENU,,FEELING,FEELING
2927,,HAPPY,FINAL,Happy,,FEELING
2928,,HAPPY,FINAL,Happy,,FEELING
2929,,TO PLAY,MENU,,TO PLAY,TO PLAY
2930,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2931,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2932,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2933,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2934,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2935,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2938,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
2939,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
2941,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
2942,,TOUCH,FINAL,Touch,,EXPERIENCE
2943,,TOUCH,FINAL,Touch,,EXPERIENCE
2944,,MOM,FINAL,Mom,,EXPERIENCE
2945,,MOM,FINAL,Mom,,EXPERIENCE
2946,,TOUCH,FINAL,Touch,,EXPERIENCE
2947,,MOM,FINAL,Mom,,EXPERIENCE
2948,,TOUCH,FINAL,Touch,,EXPERIENCE
2949,,MOM,FINAL,Mom,,EXPERIENCE
2950,,TOUCH,FINAL,Touch,,EXPERIENCE
2953,,TO PLAY,MENU,,TO PLAY,TO PLAY
2954,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2958,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
2960,,TO PLAY,MENU,,TO PLAY,TO PLAY
2961,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2964,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
2965,,MOM,FINAL,Mom,,SAY HELLO TO
2967,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
2968,,WARM,MENU,,WARM,WARM
2969,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
2971,,TO PLAY,MENU,,TO PLAY,TO PLAY
2972,,WRITING,FINAL,Writing,,TO PLAY
2973,,WRITING,FINAL,Writing,,TO PLAY
2974,,WRITING,FINAL,Writing,,TO PLAY
2975,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2976,,BOOK,FINAL,Book,,TO PLAY
2977,,TOUCH AND FEEL,FINAL,Touch and feel,,TO PLAY
2979,,SNUGGLE,FINAL,Snuggle,,TO PLAY
2981,,TO EAT,MENU,,TO EAT,TO EAT
2982,,A TOAST,FINAL,A toast,,TO EAT
2983,,EGGS,FINAL,Eggs,,TO EAT
2984,,EGGS,FINAL,Eggs,,TO EAT
2985,,SPAGHETTI,FINAL,Spaghetti,,TO EAT
2986,,EGGS,FINAL,Eggs,,TO EAT
2987,,EGGS,FINAL,Eggs,,TO EAT
2988,,A TOAST,FINAL,A toast,,TO EAT
2989,,CHOP,FINAL,Chop,,TO EAT
2990,,CHOP,FINAL,Chop,,TO EAT
2991,,EGGS,FINAL,Eggs,,TO EAT
2992,,EGGS,FINAL,Eggs,,TO EAT
2993,,EGGS,FINAL,Eggs,,TO EAT
2994,,EGGS,FINAL,Eggs,,TO EAT
2995,,A TOAST,FINAL,A toast,,TO EAT
2996,,A TOAST,FINAL,A toast,,TO EAT
2999,,GAMES,MENU,,GAMES,GAMES
3000,,MUSIC,FINAL,Music,,GAMES
3001,,BABY UNICORN,FINAL,Baby Unicorn,,GAMES
3002,,TRACING,FINAL,Tracing,,GAMES
3003,,TRACING,FINAL,Tracing,,GAMES
3004,,BABY UNICORN,FINAL,Baby Unicorn,,GAMES
3005,,BALLOON POP,FINAL,Balloon pop,,GAMES
3006,,FEELING,MENU,,FEELING,FEELING
3007,,HAPPY,FINAL,Happy,,FEELING
3008,,HAPPY,FINAL,Happy,,FEELING
3009,,TO PLAY,MENU,,TO PLAY,TO PLAY
3010,,GAMES,FINAL,Games,,TO PLAY
3011,,CARDS,FINAL,Cards,,TO PLAY
3012,,WRITING,FINAL,Writing,,TO PLAY
3013,,WRITING,FINAL,Writing,,TO PLAY
3014,,WRITING,FINAL,Writing,,TO PLAY
3015,,WRITING,FINAL,Writing,,TO PLAY
3017,,TREATS,MENU,,TREATS,TREATS
3018,,SEED BALL,FINAL,Seed ball,,TREATS
3019,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3020,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3021,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3022,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3023,,NUTS,FINAL,Nuts,,TREATS
3024,,NUTS,FINAL,Nuts,,TREATS
3025,,NUTS,FINAL,Nuts,,TREATS
3026,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3027,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3028,,NUTS,FINAL,Nuts,,TREATS
3029,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3030,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3031,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3032,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3034,,TREATS,MENU,,TREATS,TREATS
3035,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3036,,SEED BALL,FINAL,Seed ball,,TREATS
3037,,TREATS,MENU,,TREATS,TREATS
3038,,NUTS,FINAL,Nuts,,TREATS
3040,,GAMES,MENU,,GAMES,GAMES
3041,,COLORING,FINAL,Coloring,,GAMES
3042,,COLORING,FINAL,Coloring,,GAMES
3044,,OUTSIDE WALK,FINAL,Outside walk,,GAMES
3046,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
3047,,TOUCH,FINAL,Touch,,EXPERIENCE
3048,,MOM,FINAL,Mom,,EXPERIENCE
3049,,TOUCH,FINAL,Touch,,EXPERIENCE
3051,,MOM,FINAL,Mom,,EXPERIENCE
3052,,MOM,FINAL,Mom,,EXPERIENCE
3053,,MOM,FINAL,Mom,,EXPERIENCE
3055,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3056,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3057,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3059,,TREATS,MENU,,TREATS,TREATS
3060,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3061,,NUTS,FINAL,Nuts,,TREATS
3062,,SEED BALL,FINAL,Seed ball,,TREATS
3063,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3064,,ALMOND,FINAL,Almond,,TREATS
3065,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3066,,NUTS,FINAL,Nuts,,TREATS
3068,,TO PLAY,MENU,,TO PLAY,TO PLAY
3069,,BOOK,MENU,,BOOK,BOOK
3070,,POP UP,FINAL,Pop Up,,BOOK
3071,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
3075,,MUSIC,MENU,,MUSIC,MUSIC
3076,,OLDIES,FINAL,Oldies,,MUSIC
3077,,DANCE,FINAL,Dance,,MUSIC
3078,,PIANO,FINAL,Piano,,MUSIC
3079,,OLDIES,FINAL,Oldies,,MUSIC
3080,,DANCE,FINAL,Dance,,MUSIC
3081,,OLDIES,FINAL,Oldies,,MUSIC
3082,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
3083,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3084,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
3085,,HOT,MENU,,HOT,HOT
3089,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
3090,,TOUCH,FINAL,Touch,,EXPERIENCE
3091,,TOUCH,FINAL,Touch,,EXPERIENCE
3092,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3094,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3095,,MATH,FINAL,Math,,TALK ABOUT
3096,,MATH,FINAL,Math,,TALK ABOUT
3097,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
3099,,TO PLAY,MENU,,TO PLAY,TO PLAY
3100,,BOOK,MENU,,BOOK,BOOK
3101,,READING BOOK,MENU,,READING BOOK,READING BOOK
3105,,TREATS,MENU,,TREATS,TREATS
3106,,MEDICINE,FINAL,Medicine,,TREATS
3107,,MANGO,FINAL,Mango,,TREATS
3110,,NUTS,FINAL,Nuts,,TREATS
3111,,MEDICINE,FINAL,Medicine,,TREATS
3112,,MEDICINE,FINAL,Medicine,,TREATS
3113,,MEDICINE,FINAL,Medicine,,TREATS
3114,,TREATS,MENU,,TREATS,TREATS
3115,,NUTS,FINAL,Nuts,,TREATS
3116,,NUTS,FINAL,Nuts,,TREATS
3117,,SEED BALL,FINAL,Seed ball,,TREATS
3118,,NUTS,FINAL,Nuts,,TREATS
3119,,NUTS,FINAL,Nuts,,TREATS
3121,,TREATS,MENU,,TREATS,TREATS
3122,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3124,,FEELING,MENU,,FEELING,FEELING
3125,,HAPPY,FINAL,Happy,,FEELING
3126,,EXCITED,FINAL,Excited,,FEELING
3127,,HAPPY,FINAL,Happy,,FEELING
3128,,HAPPY,FINAL,Happy,,FEELING
3129,,EXCITED,FINAL,Excited,,FEELING
3130,,HAPPY,FINAL,Happy,,FEELING
3131,,EXCITED,FINAL,Excited,,FEELING
3133,,TO PLAY,MENU,,TO PLAY,TO PLAY
3134,,GAMES,FINAL,Games,,TO PLAY
3135,,GAMES,FINAL,Games,,TO PLAY
3136,,GAMES,FINAL,Games,,TO PLAY
3137,,GAMES,FINAL,Games,,TO PLAY
3138,,TRACING,FINAL,Tracing,,TO PLAY
3144,,TREATS,MENU,,TREATS,TREATS
3148,,FEELING,MENU,,FEELING,FEELING
3149,,HAPPY,FINAL,Happy,,FEELING
3151,,TO EAT,MENU,,TO EAT,TO EAT
3152,,COOK BREAKFAST,FINAL,Cook breakfast,,TO EAT
3153,,HAPPY,FINAL,Happy,,TO EAT
3154,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3155,,TEMP AND WEATHER,FINAL,Temp and weather,,TALK ABOUT
3156,,WARM,MENU,,WARM,WARM
3157,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
3158,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
3159,,WARM,MENU,,WARM,WARM
3160,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
3161,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
3162,,I FEEL WARM,FINAL,I feel warm,,WARM
3163,,I FEEL WARM,FINAL,I feel warm,,WARM
3174,,ISABELLE,FINAL,Isabelle,,WARM
3175,,TILLIE,FINAL,Tillie,,WARM
3176,,ELLIE,FINAL,Ellie,,WARM
3177,,ISABELLE,FINAL,Isabelle,,WARM
3178,,ISABELLE,FINAL,Isabelle,,WARM
3179,,ISABELLE,FINAL,Isabelle,,WARM
3180,,TILLIE,FINAL,Tillie,,WARM
3181,,TILLIE,FINAL,Tillie,,WARM
3182,,MOM,FINAL,Mom,,WARM
3183,,ELLIE,FINAL,Ellie,,WARM
3184,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
3187,,GAMES,MENU,,GAMES,GAMES
3188,,TRACING,FINAL,Tracing,,GAMES
3189,,TRACING,FINAL,Tracing,,GAMES
3190,,TRACING,FINAL,Tracing,,GAMES
3192,,TREATS,MENU,,TREATS,TREATS
3193,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3195,,FEELING,MENU,,FEELING,FEELING
3198,,CARTOONS,MENU,,CARTOONS,CARTOONS
3199,,CLOUDBABIES,FINAL,Cloudbabies,,CARTOONS
3200,,CLOUDBABIES,FINAL,Cloudbabies,,CARTOONS
3201,,TREATS,MENU,,TREATS,TREATS
3202,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3203,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3204,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3205,,TREATS,MENU,,TREATS,TREATS
3206,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
3207,,TREATS,MENU,,TREATS,TREATS
3208,,TREATS,MENU,,TREATS,TREATS
3209,,CARTOONS,MENU,,CARTOONS,CARTOONS
3210,,CLOUDBABIES,FINAL,Cloudbabies,,CARTOONS
3211,,CLOUDBABIES,FINAL,Cloudbabies,,CARTOONS
3215,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3216,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3217,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3218,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3219,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3220,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3221,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3222,,ALMOND,FINAL,Almond,,CARTOONS
3223,,ALMOND,FINAL,Almond,,CARTOONS
3224,,ALMOND,FINAL,Almond,,CARTOONS
3225,,ALMOND,FINAL,Almond,,CARTOONS
3226,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3227,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3228,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3229,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,CARTOONS
3230,,ALMOND,FINAL,Almond,,CARTOONS
3231,,ALMOND,FINAL,Almond,,CARTOONS
3232,,ALMOND,FINAL,Almond,,CARTOONS
3233,,TREATS,MENU,,TREATS,TREATS
3234,,ALMOND,FINAL,Almond,,TREATS
3236,,TO DRINK,MENU,,TO DRINK,TO DRINK
3237,,WATER,FINAL,Water,,TO DRINK
3239,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3242,,TREATS,MENU,,TREATS,TREATS
3243,,TREATS,MENU,,TREATS,TREATS
3244,,TREATS,MENU,,TREATS,TREATS
3245,,MANGO,FINAL,Mango,,TREATS
3246,,HAPPY,MENU,,HAPPY,HAPPY
3247,,HAPPY,MENU,,HAPPY,HAPPY
3248,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3250,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3251,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
3252,,HOT,MENU,,HOT,HOT
3253,,I FEEL HOT,FINAL,I feel hot,,HOT
3254,,I FEEL HOT,FINAL,I feel hot,,HOT
3255,,I FEEL HOT,FINAL,I feel hot,,HOT
3256,,I FEEL HOT,FINAL,I feel hot,,HOT
3257,,COOL,MENU,,COOL,COOL
3258,,COOL INSIDE,FINAL,Cool inside,,COOL
3259,,I FEEL COOL,FINAL,I feel cool,,COOL
3260,,I FEEL COOL,FINAL,I feel cool,,COOL
3261,,I FEEL COOL,FINAL,I feel cool,,COOL
3262,,HOT,MENU,,HOT,HOT
3263,,I FEEL HOT,FINAL,I feel hot,,HOT
3264,,I FEEL HOT,FINAL,I feel hot,,HOT
3265,,I FEEL HOT,FINAL,I feel hot,,HOT
3266,,I FEEL HOT,FINAL,I feel hot,,HOT
3267,,HOT,MENU,,HOT,HOT
3268,,I FEEL HOT,FINAL,I feel hot,,HOT
3269,,I FEEL HOT,FINAL,I feel hot,,HOT
3270,,I FEEL HOT,FINAL,I feel hot,,HOT
3271,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
3272,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
3273,,HOT,MENU,,HOT,HOT
3274,,I FEEL HOT,FINAL,I feel hot,,HOT
3275,,WARM,MENU,,WARM,WARM
3276,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
3277,,I FEEL WARM,FINAL,I feel warm,,WARM
3278,,I FEEL WARM,FINAL,I feel warm,,WARM
3279,,I FEEL WARM,FINAL,I feel warm,,WARM
3281,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
3282,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
3283,,HOT,MENU,,HOT,HOT
3284,,I FEEL HOT,FINAL,I feel hot,,HOT
3285,,HOT,MENU,,HOT,HOT
3286,,I FEEL HOT,FINAL,I feel hot,,HOT
3287,,I FEEL HOT,FINAL,I feel hot,,HOT
3288,,I FEEL HOT,FINAL,I feel hot,,HOT
3289,,I FEEL HOT,FINAL,I feel hot,,HOT
3290,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
3291,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
3292,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
3293,,TOUCH,FINAL,Touch,,EXPERIENCE
3294,,TOUCH,FINAL,Touch,,EXPERIENCE
3295,,READ,FINAL,Read,,EXPERIENCE
3296,,TOUCH,FINAL,Touch,,EXPERIENCE
3297,,TOUCH,FINAL,Touch,,EXPERIENCE
3298,,TOUCH,FINAL,Touch,,EXPERIENCE
3299,,TOUCH,FINAL,Touch,,EXPERIENCE
3300,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3301,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3302,,TILLIE,FINAL,Tillie,,EXPERIENCE
3303,,TILLIE,FINAL,Tillie,,EXPERIENCE
3304,,TILLIE,FINAL,Tillie,,EXPERIENCE
3305,,READ,FINAL,Read,,EXPERIENCE
3306,,READ,FINAL,Read,,EXPERIENCE
3307,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
3308,,READ,FINAL,Read,,EXPERIENCE
3309,,TILLIE,FINAL,Tillie,,EXPERIENCE
3310,,TILLIE,FINAL,Tillie,,EXPERIENCE
3311,,READ,FINAL,Read,,EXPERIENCE
3312,,READ,FINAL,Read,,EXPERIENCE
3313,,READ,FINAL,Read,,EXPERIENCE
3314,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
3315,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
3316,,THEME,MENU,,THEME,THEME
3317,,FANTASY,MENU,,FANTASY,FANTASY
3318,,UNICORNS,FINAL,Unicorns,,FANTASY
3319,,UNICORNS,FINAL,Unicorns,,FANTASY
3321,,TREATS,MENU,,TREATS,TREATS
3322,,NUTS,FINAL,Nuts,,TREATS
3323,,NUTS,FINAL,Nuts,,TREATS
3324,,NUTS,FINAL,Nuts,,TREATS
3334,,TREATS,MENU,,TREATS,TREATS
3335,,TREATS,MENU,,TREATS,TREATS
3337,,TO PLAY,MENU,,TO PLAY,TO PLAY
3338,,BOOK,MENU,,BOOK,BOOK
3339,,READING BOOK,MENU,,READING BOOK,READING BOOK
3340,,SENTENCE BOOK,FINAL,Sentence book,,READING BOOK
3344,,FEELING,MENU,,FEELING,FEELING
3345,,YUM,FINAL,Yum,,FEELING
3346,,HAPPY,FINAL,Happy,,FEELING
3347,,HAPPY,FINAL,Happy,,FEELING
3348,,HAPPY,FINAL,Happy,,FEELING
3349,,HAPPY,FINAL,Happy,,FEELING
3350,,HAPPY,FINAL,Happy,,FEELING
3351,,HAPPY,FINAL,Happy,,FEELING
3352,,HAPPY,FINAL,Happy,,FEELING
3353,,HAPPY,FINAL,Happy,,FEELING
3354,,HAPPY,FINAL,Happy,,FEELING
3355,,HAPPY,FINAL,Happy,,FEELING
3357,,FEELING,MENU,,FEELING,FEELING
3358,,YUM,FINAL,Yum,,FEELING
3359,,HAPPY,FINAL,Happy,,FEELING
3360,,FEELING,MENU,,FEELING,FEELING
3361,,EXCITED,FINAL,Excited,,FEELING
3362,,HAPPY,FINAL,Happy,,FEELING
3363,,TOUCH,FINAL,Touch,,FEELING
3364,,TOUCH,FINAL,Touch,,FEELING
3365,,TOUCH,FINAL,Touch,,FEELING
3366,,MOM,FINAL,Mom,,FEELING
3367,,MOM,FINAL,Mom,,FEELING
3368,,MOM,FINAL,Mom,,FEELING
3369,,TOUCH,FINAL,Touch,,FEELING
3370,,TOUCH,FINAL,Touch,,FEELING
3371,,MOM,FINAL,Mom,,FEELING
3373,,FEELING,MENU,,FEELING,FEELING
3374,,YUM,FINAL,Yum,,FEELING
3375,,HAPPY,FINAL,Happy,,FEELING
3376,,HAPPY,FINAL,Happy,,FEELING
3377,,HAPPY,FINAL,Happy,,FEELING
3378,,GAMES,MENU,,GAMES,GAMES
3379,,BALLOON POP,FINAL,Balloon pop,,GAMES
3380,,FEELING,MENU,,FEELING,FEELING
3381,,HAPPY,FINAL,Happy,,FEELING
3382,,HAPPY,FINAL,Happy,,FEELING
3383,,FEELING,MENU,,FEELING,FEELING
3384,,YUM,FINAL,Yum,,FEELING
3385,,HAPPY,FINAL,Happy,,FEELING
3387,,FEELING,MENU,,FEELING,FEELING
3388,,EXCITED,FINAL,Excited,,FEELING
3389,,HAPPY,FINAL,Happy,,FEELING
3390,,HAPPY,FINAL,Happy,,FEELING
3391,,HAPPY,FINAL,Happy,,FEELING
3392,,FEELING,MENU,,FEELING,FEELING
3393,,HAPPY,FINAL,Happy,,FEELING
3394,,FEELING,MENU,,FEELING,FEELING
3395,,YUM,FINAL,Yum,,FEELING
3396,,SEE,FINAL,See,,FEELING
3397,,TOUCH,FINAL,Touch,,FEELING
3398,,TOUCH,FINAL,Touch,,FEELING
3399,,TOUCH,FINAL,Touch,,FEELING
3400,,TOUCH,FINAL,Touch,,FEELING
3401,,TOUCH,FINAL,Touch,,FEELING
3402,,SEE,FINAL,See,,FEELING
3403,,TOUCH,FINAL,Touch,,FEELING
3404,,READ,FINAL,Read,,FEELING
3405,,SEE,FINAL,See,,FEELING
3406,,TOUCH,FINAL,Touch,,FEELING
3407,,TOUCH,FINAL,Touch,,FEELING
3408,,TOUCH,FINAL,Touch,,FEELING
3409,,READ,FINAL,Read,,FEELING
3411,,FEELING,MENU,,FEELING,FEELING
3412,,YUM,FINAL,Yum,,FEELING
3413,,HAPPY,FINAL,Happy,,FEELING
3414,,HAPPY,FINAL,Happy,,FEELING
3415,,FEELING,MENU,,FEELING,FEELING
3416,,YUM,FINAL,Yum,,FEELING
3417,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
3418,,MOM,FINAL,Mom,,EXPERIENCE
3419,,TOUCH,FINAL,Touch,,EXPERIENCE
3420,,ELLIE,FINAL,Ellie,,EXPERIENCE
3421,,ELLIE,FINAL,Ellie,,EXPERIENCE
3422,,TO PLAY,MENU,,TO PLAY,TO PLAY
3423,,BOOK,MENU,,BOOK,BOOK
3424,,OUTSIDE WALK,FINAL,Outside walk,,BOOK
3425,,OUTSIDE WALK,FINAL,Outside walk,,BOOK
3426,,OUTSIDE WALK,FINAL,Outside walk,,BOOK
3427,,FEELING,MENU,,FEELING,FEELING
3428,,YUM,FINAL,Yum,,FEELING
3430,,FEELING,MENU,,FEELING,FEELING
3431,,HAPPY,FINAL,Happy,,FEELING
3432,,LIKE,FINAL,Like,,FEELING
3433,,HAPPY,FINAL,Happy,,FEELING
