Line Number,Location path code,selection,source,word,menu,menu_ff
495,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME
496,,HAPPY,FINAL,Happy,,MEMORY AND TIME
497,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
498,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
499,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
500,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
501,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
502,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,MEMORY AND TIME
503,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME
504,,I FELT HAPPY,FINAL,I felt happy,,MEMORY AND TIME
505,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
506,,BODY,MENU,,BODY,BODY
507,,TUMMY,FINAL,Tummy,,BODY
508,,I FEEL GOOD,FINAL,I feel good,,BODY
509,,OUCH,FINAL,ouch,,BODY
510,,I FEEL GOOD,FINAL,I feel good,,BODY
511,,I FEEL GOOD,FINAL,I feel good,,BODY
512,,I FEEL GOOD,FINAL,I feel good,,BODY
513,,I FEEL GOOD,FINAL,I feel good,,BODY
514,,OUCH,FINAL,ouch,,BODY
515,,OUCH,FINAL,ouch,,BODY
516,,I FEEL GOOD,FINAL,I feel good,,BODY
517,,TUMMY,FINAL,Tummy,,BODY
518,,I FEEL GOOD,FINAL,I feel good,,BODY
519,,OUCH,FINAL,ouch,,BODY
520,,OUCH,FINAL,ouch,,BODY
521,,I FEEL GOOD,FINAL,I feel good,,BODY
522,,I FEEL GOOD,FINAL,I feel good,,BODY
523,,BACK,FINAL,back,,BODY
524,,I FEEL GOOD,FINAL,I feel good,,BODY
525,,I FEEL GOOD,FINAL,I feel good,,BODY
526,,I FEEL GOOD,FINAL,I feel good,,BODY
527,,OUCH,FINAL,ouch,,BODY
528,,I FEEL GOOD,FINAL,I feel good,,BODY
529,,OUCH,FINAL,ouch,,BODY
530,,NO,FINAL,no,,BODY
531,,YES,FINAL,yes,,BODY
532,,YES,FINAL,yes,,BODY
533,,TO PLAY,MENU,,TO PLAY,TO PLAY
534,,SNUGGLE,FINAL,snuggle,,TO PLAY
535,,SNUGGLE,FINAL,snuggle,,TO PLAY
536,,CARDS,FINAL,cards,,TO PLAY
537,,SNUGGLE,FINAL,snuggle,,TO PLAY
538,,TRACING AND WRITING,FINAL,tracing and writing,,TO PLAY
540,,SNUGGLE,FINAL,snuggle,,TO PLAY
541,,TO PLAY,MENU,,TO PLAY,TO PLAY
542,,SNUGGLE,FINAL,snuggle,,TO PLAY
543,,TYPING,FINAL,typing,,TO PLAY
544,,C,FINAL,C,,TO PLAY
545,,C,FINAL,C,,TO PLAY
546,,F,FINAL,F,,TO PLAY
547,,F,FINAL,F,,TO PLAY
548,,F,FINAL,F,,TO PLAY
549,,P,FINAL,P,,TO PLAY
550,,B,FINAL,B,,TO PLAY
551,,A,FINAL,A,,TO PLAY
552,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
553,,PREFERENCES,MENU,,PREFERENCES,PREFERENCES
554,,MOVEMENT,FINAL,movement,,PREFERENCES
555,,LIKE,FINAL,like,,PREFERENCES
556,,LIKE,FINAL,like,,PREFERENCES
557,,ISABELLE,FINAL,Isabelle,,PREFERENCES
558,,ISABELLE,FINAL,Isabelle,,PREFERENCES
559,,WALK,FINAL,walk,,PREFERENCES
561,,TO PLAY,MENU,,TO PLAY,TO PLAY
562,,SNUGGLE,FINAL,Snuggle,,TO PLAY
563,,SNUGGLE,FINAL,Snuggle,,TO PLAY
564,,LEAF WRESTLE,FINAL,Leaf wrestle,,TO PLAY
565,,MEMORY AND TIME,FINAL,Memory and time,,TO PLAY
566,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
567,,FEELINGS,MENU,,FEELINGS,FEELINGS
568,,EXCITED,MENU,,EXCITED,EXCITED
569,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
570,,I FEEL EXCITED,FINAL,I feel excited,,EXCITED
571,,TO PLAY,MENU,,TO PLAY,TO PLAY
572,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY
573,,SNUGGLE,FINAL,Snuggle,,TO PLAY
574,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY
575,,SNUGGLE,FINAL,Snuggle,,TO PLAY
577,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
578,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
579,,CLOUD,FINAL,Cloud,,TEMPERATURE
580,,WIND,FINAL,Wind,,TEMPERATURE
581,,HOT,FINAL,Hot,,TEMPERATURE
582,,COOL OUTSIDE,FINAL,Cool outside,,TEMPERATURE
583,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
584,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
585,,RAIN,FINAL,Rain ,,TEMPERATURE
586,,HOT,FINAL,Hot,,TEMPERATURE
588,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
589,,FEELINGS,MENU,,FEELINGS,FEELINGS
590,,I FEEL GOOD,FINAL,I feel good,,FEELINGS
591,,I FEEL GOOD,FINAL,I feel good,,FEELINGS
592,,OUCH,FINAL,Ouch,,FEELINGS
593,,OUCH,FINAL,Ouch,,FEELINGS
594,,OUCH,FINAL,Ouch,,FEELINGS
595,,I FEEL GOOD,FINAL,I feel good,,FEELINGS
596,,BACK,FINAL,Back,,FEELINGS
597,,I FEEL GOOD,FINAL,I feel good,,FEELINGS
598,,I FEEL GOOD,FINAL,I feel good,,FEELINGS
600,,OUTSIDE OUCH,FINAL,Outside ouch,,FEELINGS
601,,INSIDE OUCH,FINAL,Inside ouch,,FEELINGS
602,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
603,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
604,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
605,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
606,,SICK OUCH,FINAL,Sick ouch,,FEELINGS
607,,OUTSIDE OUCH,FINAL,Outside ouch,,FEELINGS
608,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
609,,OUTSIDE OUCH,FINAL,Outside ouch,,FEELINGS
610,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
611,,INSIDE OUCH,FINAL,Inside ouch,,FEELINGS
612,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
613,,SICK OUCH,FINAL,Sick ouch,,FEELINGS
614,,WHAT KIND OF OUCH,FINAL,What kind of ouch,,FEELINGS
615,,INSIDE OUCH,FINAL,Inside ouch,,FEELINGS
616,,OUTSIDE OUCH,FINAL,Outside ouch,,FEELINGS
617,,INSIDE OUCH,FINAL,Inside ouch,,FEELINGS
618,,SICK OUCH,FINAL,Sick ouch,,FEELINGS
619,,BONE OUCH,FINAL,Bone ouch,,FEELINGS
620,,OUTSIDE OUCH,FINAL,Outside ouch,,FEELINGS
621,,YES,FINAL,Yes,,FEELINGS
622,,YES,FINAL,Yes,,FEELINGS
623,,YES,FINAL,Yes,,FEELINGS
624,,YES,FINAL,Yes,,FEELINGS
625,,NO,FINAL,No,,FEELINGS
626,,YES,FINAL,Yes,,FEELINGS
627,,NO,FINAL,No,,FEELINGS
628,,NO,FINAL,No,,FEELINGS
629,,YES,FINAL,Yes,,FEELINGS
630,,NO,FINAL,No,,FEELINGS
631,,NO,FINAL,No,,FEELINGS
632,,YES,FINAL,Yes,,FEELINGS
633,,YES,FINAL,Yes,,FEELINGS
634,,BACK,FINAL,Back,,FEELINGS
635,,TO PLAY,MENU,,TO PLAY,TO PLAY
636,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY
637,,SNUGGLE,FINAL,Snuggle,,TO PLAY
638,,SNUGGLE,FINAL,Snuggle,,TO PLAY
640,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
641,,BODY,MENU,,BODY,BODY
642,,I FEEL GOOD,FINAL,I feel good,,BODY
643,,OUCH,FINAL,Ouch,,BODY
644,,OUCH,FINAL,Ouch,,BODY
645,,BACK,FINAL,Back,,BODY
646,,OUCH,FINAL,Ouch,,BODY
647,,I FEEL GOOD,FINAL,I feel good,,BODY
648,,I FEEL GOOD,FINAL,I feel good,,BODY
649,,MEDICINE,FINAL,Medicine,,BODY
650,,SICK OUCH ANTIBIOTICS,FINAL,Sick ouch antibiotics,,BODY
651,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
652,,FEELINGS,MENU,,FEELINGS,FEELINGS
653,,NO LIKE,FINAL,No like,,FEELINGS
654,,AFRAID,FINAL,Afraid,,FEELINGS
656,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
657,,FEELINGS,MENU,,FEELINGS,FEELINGS
658,,EXCITED,MENU,,EXCITED,EXCITED
659,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
660,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
661,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
662,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
663,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
664,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
665,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
666,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
667,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
668,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
669,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
670,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
671,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES
672,,BROKEN,FINAL,Broken,,OPPOSITES
673,,LIGHT,FINAL,Light,,OPPOSITES
674,,LIGHT,FINAL,Light,,OPPOSITES
675,,LIGHT,FINAL,Light,,OPPOSITES
676,,DARK,FINAL,Dark,,OPPOSITES
677,,LIGHT,FINAL,Light,,OPPOSITES
678,,BROKEN,FINAL,Broken,,OPPOSITES
679,,FIX,FINAL,Fix,,OPPOSITES
680,,LIGHT,FINAL,Light,,OPPOSITES
681,,LIGHT,FINAL,Light,,OPPOSITES
682,,LIGHT,FINAL,Light,,OPPOSITES
683,,BROKEN,FINAL,Broken,,OPPOSITES
684,,EMPTY,FINAL,Empty,,OPPOSITES
685,,NO LIKE,FINAL,No like,,OPPOSITES
686,,DARK,FINAL,Dark,,OPPOSITES
687,,LIGHT,FINAL,Light,,OPPOSITES
688,,LIGHT,FINAL,Light,,OPPOSITES
689,,BROKEN,FINAL,Broken,,OPPOSITES
690,,FIX,FINAL,Fix,,OPPOSITES
691,,LIGHT,FINAL,Light,,OPPOSITES
692,,FIX,FINAL,Fix,,OPPOSITES
693,,LIGHT,FINAL,Light,,OPPOSITES
694,,BROKEN,FINAL,Broken,,OPPOSITES
695,,DARK,FINAL,Dark,,OPPOSITES
696,,LIGHT,FINAL,Light,,OPPOSITES
697,,LIGHT,FINAL,Light,,OPPOSITES
698,,BROKEN,FINAL,Broken,,OPPOSITES
699,,EASY,FINAL,Easy,,OPPOSITES
700,,BROKEN,FINAL,Broken,,OPPOSITES
701,,LIGHT,FINAL,Light,,OPPOSITES
702,,LIGHT,FINAL,Light,,OPPOSITES
703,,LIGHT,FINAL,Light,,OPPOSITES
704,,DOWN LOW,FINAL,Down low,,OPPOSITES
705,,BROKEN,FINAL,Broken,,OPPOSITES
706,,YES,FINAL,Yes,,OPPOSITES
713,,ISABELLE,FINAL,Isabelle,,OPPOSITES
714,,TASTE,FINAL,Taste,,OPPOSITES
715,,TOUCH,FINAL,Touch,,OPPOSITES
716,,TOUCH,FINAL,Touch,,OPPOSITES
717,,TASTE,FINAL,Taste,,OPPOSITES
718,,ELLIE,FINAL,Ellie,,OPPOSITES
719,,ELLIE,FINAL,Ellie,,OPPOSITES
720,,ELLIE,FINAL,Ellie,,OPPOSITES
721,,ELLIE,FINAL,Ellie,,OPPOSITES
722,,ELLIE,FINAL,Ellie,,OPPOSITES
723,,MOM,FINAL,Mom,,OPPOSITES
724,,TILLIE,FINAL,Tillie,,OPPOSITES
725,,TILLIE,FINAL,Tillie,,OPPOSITES
726,,ELLIE,FINAL,Ellie,,OPPOSITES
727,,TILLIE,FINAL,Tillie,,OPPOSITES
728,,TOUCH,FINAL,Touch,,OPPOSITES
729,,TILLIE,FINAL,Tillie,,OPPOSITES
731,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
732,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
733,,NO LIKE,FINAL,No like,,TEMPERATURE
734,,CLOUD,FINAL,Cloud,,TEMPERATURE
735,,COOL,FINAL,Cool,,TEMPERATURE
736,,COOL,FINAL,Cool,,TEMPERATURE
737,,COOL,FINAL,Cool,,TEMPERATURE
738,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE
739,,I FELT COOL,FINAL,I felt cool,,TEMPERATURE
740,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE
741,,TALK ABOUT,FINAL,Talk about,,TEMPERATURE
742,,LIKE,FINAL,Like,,TEMPERATURE
743,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE
744,,LIKE,FINAL,Like,,TEMPERATURE
745,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
746,,TILLIE,FINAL,Tillie,,EXPERIENCE
747,,TOUCH,FINAL,Touch,,EXPERIENCE
748,,TOUCH,FINAL,Touch,,EXPERIENCE
749,,SMELL,FINAL,Smell,,EXPERIENCE
750,,SEE,FINAL,See,,EXPERIENCE
751,,MOM,FINAL,Mom,,EXPERIENCE
752,,ELLIE,FINAL,Ellie,,EXPERIENCE
753,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
754,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
755,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
756,,READ,FINAL,Read,,EXPERIENCE
757,,TASTE,FINAL,Taste,,EXPERIENCE
758,,SEE,FINAL,See,,EXPERIENCE
759,,TO PLAY,MENU,,TO PLAY,TO PLAY
760,,WRITING AND TYPING,FINAL,Writing and Typing,,TO PLAY
761,,F,FINAL,F,,TO PLAY
762,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
764,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
765,,FEELINGS,MENU,,FEELINGS,FEELINGS
766,,AFRAID,FINAL,Afraid,,FEELINGS
767,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
768,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
769,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
770,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
771,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
772,,I FELT AFRAID,FINAL,I felt afraid,,FEELINGS
773,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
774,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
775,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
776,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
777,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
778,,I FEEL AFRAID,FINAL,I feel afraid,,FEELINGS
779,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
780,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
781,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
782,,SEE,FINAL,See,,EXPERIENCE
783,,ELLIE,FINAL,Ellie,,EXPERIENCE
784,,TILLIE,FINAL,Tillie,,EXPERIENCE
785,,ELLIE,FINAL,Ellie,,EXPERIENCE
786,,TILLIE,FINAL,Tillie,,EXPERIENCE
787,,TILLIE,FINAL,Tillie,,EXPERIENCE
788,,TASTE,FINAL,Taste,,EXPERIENCE
789,,ELLIE,FINAL,Ellie,,EXPERIENCE
790,,TOUCH,FINAL,Touch,,EXPERIENCE
791,,TOUCH,FINAL,Touch,,EXPERIENCE
792,,TOUCH,FINAL,Touch,,EXPERIENCE
793,,TOUCH,FINAL,Touch,,EXPERIENCE
794,,MOM,FINAL,Mom,,EXPERIENCE
795,,SEE,FINAL,See,,EXPERIENCE
796,,TOUCH,FINAL,Touch,,EXPERIENCE
797,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
798,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
799,,TILLIE,FINAL,Tillie,,EXPERIENCE
800,,ELLIE,FINAL,Ellie,,EXPERIENCE
801,,ELLIE,FINAL,Ellie,,EXPERIENCE
803,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
804,,TASTE,FINAL,Taste,,EXPERIENCE
805,,TOUCH,FINAL,Touch,,EXPERIENCE
807,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
808,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
809,,FEELINGS,MENU,,FEELINGS,FEELINGS
810,,HAPPY,FINAL,Happy,,FEELINGS
811,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
812,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
813,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
814,,TO PLAY,MENU,,TO PLAY,TO PLAY
815,,SNUGGLE,FINAL,Snuggle,,TO PLAY
816,,SNUGGLE,FINAL,Snuggle,,TO PLAY
817,,TRACING & WRITING,FINAL,Tracing & writing,,TO PLAY
818,,SNUGGLE,FINAL,Snuggle,,TO PLAY
819,,TRACING & WRITING,FINAL,Tracing & writing,,TO PLAY
821,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
822,,FEELINGS,MENU,,FEELINGS,FEELINGS
823,,EXCITED,MENU,,EXCITED,EXCITED
824,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
825,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
826,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
827,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
828,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
829,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
830,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
831,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
832,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
833,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
834,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
835,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
836,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
837,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
838,,FEELINGS,MENU,,FEELINGS,FEELINGS
839,,HAPPY,FINAL,Happy,,FEELINGS
840,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
841,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
842,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
843,,MY OPINION,MENU,,MY OPINION,MY OPINION
844,,SCARY,FINAL,scary,,MY OPINION
845,,GOOD IDEA,FINAL,good idea,,MY OPINION
846,,INTERESTING,FINAL,interesting,,MY OPINION
847,,BAD IDEA,FINAL,bad idea,,MY OPINION
848,,INTERESTING,FINAL,interesting,,MY OPINION
849,,GOOD IDEA,FINAL,good idea,,MY OPINION
850,,BORING,FINAL,boring,,MY OPINION
851,,BORING,FINAL,boring,,MY OPINION
852,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
853,,BODY,MENU,,BODY,BODY
854,,MEDICINE,MENU,,MEDICINE,MEDICINE
855,,TYPES OF OUCH,MENU,,TYPES OF OUCH,TYPES OF OUCH
856,,WHAT KIND OF OUCH,FINAL,What kind of ouch,,TYPES OF OUCH
857,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
858,,OUTSIDE OUCH,FINAL,Outside ouch,,TYPES OF OUCH
859,,WHAT KIND OF OUCH,FINAL,What kind of ouch,,TYPES OF OUCH
860,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
861,,INSIDE OUCH,FINAL,Inside ouch,,TYPES OF OUCH
862,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
863,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
864,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
865,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
866,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
867,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
868,,TO PLAY,MENU,,TO PLAY,TO PLAY
869,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
870,,TOUCH,FINAL,Touch,,EXPERIENCE
871,,MOM,FINAL,Mom,,EXPERIENCE
872,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
873,,SMELL,FINAL,Smell,,EXPERIENCE
874,,MOM,FINAL,Mom,,EXPERIENCE
875,,MOM,FINAL,Mom,,EXPERIENCE
876,,MOM,FINAL,Mom,,EXPERIENCE
877,,HEAR,FINAL,Hear,,EXPERIENCE
878,,MOM,FINAL,Mom,,EXPERIENCE
881,,TILLIE,FINAL,Tillie,,EXPERIENCE
882,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
883,,HEAR,FINAL,Hear,,EXPERIENCE
884,,SMELL,FINAL,Smell,,EXPERIENCE
885,,SEE,FINAL,See ,,EXPERIENCE
886,,MOM,FINAL,Mom,,EXPERIENCE
887,,MOM,FINAL,Mom,,EXPERIENCE
888,,TOUCH,FINAL,Touch,,EXPERIENCE
890,,PLACES,MENU,,PLACES,PLACES
891,,MOVEMENT,MENU,,MOVEMENT,MOVEMENT
892,,SLOW,FINAL,Slow,,MOVEMENT
893,,SLOW,FINAL,Slow,,MOVEMENT
894,,WALK,FINAL,Walk,,MOVEMENT
895,,SIT,FINAL,Sit,,MOVEMENT
896,,MOM,FINAL,Mom,,MOVEMENT
897,,MOM,FINAL,Mom,,MOVEMENT
898,,MOM,FINAL,Mom,,MOVEMENT
899,,SIT,FINAL,Sit,,MOVEMENT
900,,RUN,FINAL,Run,,MOVEMENT
902,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME
903,,FUTURE,FINAL,Future,,MEMORY AND TIME
904,,FUTURE,FINAL,Future,,MEMORY AND TIME
905,,SAD,FINAL,Sad,,MEMORY AND TIME
906,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME
908,,PAST,FINAL,Past,,MEMORY AND TIME
909,,PAST,FINAL,Past,,MEMORY AND TIME
910,,LOOK AT PICTURES,FINAL,Look at pictures,,MEMORY AND TIME
911,,TOMORROW,FINAL,Tomorrow,,MEMORY AND TIME
912,,HAPPY,FINAL,Happy,,MEMORY AND TIME
913,,FUTURE,FINAL,Future,,MEMORY AND TIME
915,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
916,,FEELINGS,MENU,,FEELINGS,FEELINGS
917,,EXCITED,FINAL,Excited,,FEELINGS
918,,I FEEL EXCITED,FINAL,I feel excited,,FEELINGS
920,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
921,,FEELINGS,MENU,,FEELINGS,FEELINGS
922,,EXCITED,MENU,,EXCITED,EXCITED
923,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
924,,LIKE,FINAL,Like,,EXCITED
925,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
926,,FEELINGS,MENU,,FEELINGS,FEELINGS
927,,MAD,FINAL,Mad,,FEELINGS
928,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
929,,BODY,MENU,,BODY,BODY
930,,WING,FINAL,Wing,,BODY
931,,BODY,FINAL,Body,,BODY
932,,I FEEL GOOD,FINAL,I feel good,,BODY
933,,BACK,FINAL,Back,,BODY
934,,BACK,FINAL,Back,,BODY
935,,I FEEL GOOD,FINAL,I feel good,,BODY
936,,TO PLAY,MENU,,TO PLAY,TO PLAY
937,,SNUGGLE,FINAL,Snuggle,,TO PLAY
938,,SNUGGLE,FINAL,Snuggle,,TO PLAY
939,,TRACING AND WRITING,FINAL,Tracing and Writing,,TO PLAY
941,,CHRISTMAS MUSIC,FINAL,Christmas music,,TO PLAY
942,,LIKE,FINAL,Like,,TO PLAY
943,,GAMES,FINAL,Games,,TO PLAY
945,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
946,,FEELINGS,MENU,,FEELINGS,FEELINGS
947,,HAPPY,MENU,,HAPPY,HAPPY
948,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,HAPPY
949,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,HAPPY
950,,I FEEL HAPPY,FINAL,I feel happy,,HAPPY
951,,I FEEL HAPPY,FINAL,I feel happy,,HAPPY
952,,I FEEL HAPPY,FINAL,I feel happy,,HAPPY
953,,I FEEL HAPPY,FINAL,I feel happy,,HAPPY
954,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,HAPPY
956,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
957,,SEASONAL,FINAL,Seasonal,,TALK ABOUT
958,,HOLIDAYS,FINAL,Holidays,,TALK ABOUT
959,,CHRISTMAS,FINAL,Christmas,,TALK ABOUT
960,,CHRISTMAS MUSIC,FINAL,Christmas music,,TALK ABOUT
961,,CHRISTMAS MUSIC,FINAL,Christmas music,,TALK ABOUT
962,,CHRISTMAS MUSIC,FINAL,Christmas music,,TALK ABOUT
963,,LIKE,FINAL,Like,,TALK ABOUT
964,,GAME,FINAL,Game,,TALK ABOUT
965,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
966,,FEELINGS,MENU,,FEELINGS,FEELINGS
967,,HAPPY,FINAL,Happy,,FEELINGS
968,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
969,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
970,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
971,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
972,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
973,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
974,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
975,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
976,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
977,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
979,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
980,,BACK,FINAL,Back,,ABOUT ME
981,,OUCH,FINAL,Ouch,,ABOUT ME
982,,I FEEL GOOD,FINAL,I feel good,,ABOUT ME
983,,OUCH,FINAL,Ouch,,ABOUT ME
984,,OUCH,FINAL,Ouch,,ABOUT ME
985,,I FEEL GOOD,FINAL,I feel good,,ABOUT ME
986,,TYPES OF OUCH,MENU,,TYPES OF OUCH,TYPES OF OUCH
987,,I FEEL OUCH,FINAL,I feel ouch,,TYPES OF OUCH
988,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
989,,MOM,FINAL,Mom,,TYPES OF OUCH
990,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
